sim_time,reservation_time_trigger,user_requests
0,0.0,0.15735
60,0.0,0.0
120,0.0,0.18558
180,0.0,0.3589
240,0.0,1.08595
300,0.0,0.0
360,0.0,1.15896
420,0.0,2.6281600000000003
480,0.0,2.03702
540,0.0,0.0
600,0.0,3.19984
660,0.0,0.0
720,0.0,0.84289
780,0.0,1.73202
840,0.0,3.9867600000000003
900,0.0,0.92601
960,0.0,1.02988
1020,0.0,1.05568
1080,0.0,2.0306100000000002
1140,0.0,1.18763
1200,0.0,3.4957200000000004
1260,0.0,2.4082
1320,0.0,1.1648
1380,0.0,0.0
1440,0.0,0.99217
1500,0.0,0.0
1560,0.0,1.18836
1620,0.0,0.0
1680,0.0,0.88721
1740,0.0,1.98337
1800,0.0,0.38989
1860,0.0,0.74623
1920,0.0,1.24801
1980,0.0,2.41309
2040,0.0,3.41085
2100,0.0,1.44837
2160,0.0,0.40859
2220,0.0,1.0066
2280,0.0,0.0
2340,0.0,0.92458
2400,0.0,0.0
2460,0.0,0.37485
2520,0.0,0.41574999999999995
2580,0.0,0.0
2640,0.0,2.9377
2700,0.0,0.96597
2760,0.0,2.02021
2820,0.0,0.93628
2880,0.0,0.77903
2940,0.0,0.0
3000,0.0,0.6105
3060,0.0,0.66141
3120,0.0,0.98001
3180,0.0,0.26214
3240,0.0,0.24128
3300,0.0,1.5610400000000002
3360,0.0,1.01243
3420,0.0,0.32861
3480,0.0,0.3811
3540,0.0,0.58212
3600,0.0,0.62537
3660,0.0,1.12237
3720,0.0,1.28578
3780,0.0,0.38795
3840,0.0,0.6973
3900,0.0,0.96505
3960,0.0,1.63015
4020,0.0,0.51617
4080,0.0,0.0
4140,0.0,0.17662
4200,0.0,1.8537600000000003
4260,0.0,1.80775
4320,0.0,2.92183
4380,0.0,1.7972400000000002
4440,0.0,0.42537
4500,0.0,1.9243000000000001
4560,0.0,0.95966
4620,0.0,2.09699
4680,0.0,0.62058
4740,0.0,0.0
4800,0.0,0.31877
4860,0.0,0.38978
4920,0.0,1.4025299999999998
4980,0.0,1.27841
5040,0.0,0.0
5100,0.0,0.6434
5160,0.0,0.0
5220,0.0,1.08886
5280,0.0,0.26138
5340,0.0,0.58013
5400,0.0,0.0
5460,0.0,0.0
5520,0.0,0.0
5580,0.0,0.15883
5640,0.0,1.45978
5700,0.0,0.64127
5760,0.0,1.0166
5820,0.0,0.2471
5880,0.0,0.0
5940,0.0,0.8027
6000,0.0,0.0
6060,0.0,0.5327
6120,0.0,0.78969
6180,0.0,0.26154
6240,0.0,0.0
6300,0.0,0.26294
6360,0.0,0.95211
6420,0.0,1.04183
6480,0.0,0.46629
6540,0.0,0.57848
6600,0.0,0.8620099999999999
6660,0.0,0.56432
6720,0.0,0.2233
6780,0.0,0.18329
6840,0.0,0.26936
6900,0.0,0.84165
6960,0.0,0.87233
7020,0.0,0.31724
7080,0.0,0.16461
7140,0.0,0.67862
7200,0.0,0.0
7260,0.0,0.0
7320,0.0,0.13923
7380,0.0,0.50834
7440,0.0,0.34557
7500,0.0,1.18865
7560,0.0,0.28014
7620,0.0,0.43445
7680,0.0,0.0
7740,0.0,1.1582700000000001
7800,0.0,0.24175
7860,0.0,0.42916
7920,0.0,0.11027
7980,0.0,0.62049
8040,0.0,0.60213
8100,0.0,0.0
8160,0.0,0.32647
8220,0.0,0.7809999999999999
8280,0.0,0.55499
8340,0.0,0.94662
8400,0.0,1.07876
8460,0.0,1.6535499999999999
8520,0.0,0.69296
8580,0.0,0.20443
8640,0.0,0.29616
8700,0.0,0.44162
8760,0.0,0.0
8820,0.0,0.36998
8880,0.0,1.22715
8940,0.0,0.22186
9000,0.0,0.62582
9060,0.0,0.58801
9120,0.0,1.0547
9180,0.0,0.52831
