sim_time,reservation_time_trigger,user_requests
0,0.0,0.17153
60,0.0,0.0
120,0.0,0.19606
180,0.0,0.24157
240,0.0,0.82153
300,0.0,0.0
360,0.0,1.00781
420,0.0,2.23647
480,0.0,1.54987
540,0.0,0.0
600,0.0,2.36803
660,0.0,0.0
720,0.0,0.63057
780,0.0,1.21573
840,0.0,2.94148
900,0.0,0.6853100000000001
960,0.0,0.78787
1020,0.0,0.87387
1080,0.0,1.3517000000000001
1140,0.0,0.71104
1200,0.0,2.2685000000000004
1260,0.0,1.58786
1320,0.0,0.80962
1380,0.0,0.0
1440,0.0,0.70983
1500,0.0,0.0
1560,0.0,0.86373
1620,0.0,0.0
1680,0.0,0.69556
1740,0.0,1.50278
1800,0.0,0.3006
1860,0.0,0.58548
1920,0.0,0.75133
1980,0.0,1.59822
2040,0.0,2.1678699999999997
2100,0.0,1.25268
2160,0.0,0.37426
2220,0.0,0.67777
2280,0.0,0.0
2340,0.0,0.52004
2400,0.0,0.0
2460,0.0,0.30631
2520,0.0,0.32554
2580,0.0,0.0
2640,0.0,1.96703
2700,0.0,0.5822
2760,0.0,1.26093
2820,0.0,0.65987
2880,0.0,0.6830700000000001
2940,0.0,0.0
3000,0.0,0.41054999999999997
3060,0.0,0.46627
3120,0.0,0.79342
3180,0.0,0.19787
3240,0.0,0.23924
3300,0.0,1.35864
3360,0.0,0.80949
3420,0.0,0.31641
3480,0.0,0.27281
3540,0.0,0.4143
3600,0.0,0.57563
3660,0.0,0.99428
3720,0.0,0.7283
3780,0.0,0.25112
3840,0.0,0.53067
3900,0.0,0.91066
3960,0.0,0.9856699999999999
4020,0.0,0.39911
4080,0.0,0.0
4140,0.0,0.14293
4200,0.0,1.26692
4260,0.0,1.4085699999999999
4320,0.0,1.70209
4380,0.0,1.21573
4440,0.0,0.27488
4500,0.0,1.1143399999999999
4560,0.0,0.79384
4620,0.0,1.23144
4680,0.0,0.41667999999999994
4740,0.0,0.0
4800,0.0,0.24209
4860,0.0,0.25368
4920,0.0,1.1502100000000002
4980,0.0,0.6946
5040,0.0,0.0
5100,0.0,0.66349
5160,0.0,0.0
5220,0.0,0.9771299999999999
5280,0.0,0.24136000000000002
5340,0.0,0.5960799999999999
5400,0.0,0.0
5460,0.0,0.0
5520,0.0,0.0
5580,0.0,0.10964
5640,0.0,0.8248200000000001
5700,0.0,0.24849
5760,0.0,0.62561
5820,0.0,0.17583
5880,0.0,0.0
5940,0.0,0.6260699999999999
6000,0.0,0.0
6060,0.0,0.5811900000000001
6120,0.0,0.64869
6180,0.0,0.18216
6240,0.0,0.0
6300,0.0,0.22024
6360,0.0,0.65335
6420,0.0,0.6443300000000001
6480,0.0,0.11036
6540,0.0,0.42847
6600,0.0,0.56893
6660,0.0,0.2809
6720,0.0,0.11935
6780,0.0,0.11024
6840,0.0,0.14907
6900,0.0,0.45791
6960,0.0,0.42857999999999996
7020,0.0,0.15312
7080,0.0,0.0892
7140,0.0,0.5086700000000001
7200,0.0,0.0
7260,0.0,0.0
7320,0.0,0.08473
7380,0.0,0.31025
7440,0.0,0.1702
7500,0.0,0.6627799999999999
7560,0.0,0.19644
7620,0.0,0.19442
7680,0.0,0.0
7740,0.0,0.80931
7800,0.0,0.22278
7860,0.0,0.35118
7920,0.0,0.1005
7980,0.0,0.36912
8040,0.0,0.29424
8100,0.0,0.0
8160,0.0,0.25089
8220,0.0,0.43256
8280,0.0,0.37951999999999997
8340,0.0,0.6377200000000001
8400,0.0,0.7410199999999999
8460,0.0,0.7680400000000001
8520,0.0,0.25368999999999997
8580,0.0,0.08541
8640,0.0,0.17092
8700,0.0,0.33681
8760,0.0,0.0
8820,0.0,0.39294
8880,0.0,0.6017
8940,0.0,0.15576
9000,0.0,0.35324
9060,0.0,0.29349
9120,0.0,0.56622
9180,0.0,0.38922
9240,0.0,0.0
9300,0.0,0.1357
9360,0.0,0.0
9420,0.0,0.443
9480,0.0,0.22599
9540,0.0,0.0
9600,0.0,0.0
